Restaurant Name,Rating,Reviews,Cuisine,Address,City,Restaurant URL,Image URL
Sri Balaji Prithviraj Family Dhaba,4.2,11.0,"Fast Food, North Indian, Chinese","3-4-760/5, Barkatpura, Near Barkatpura Signal, Narayanguda, Hyderabad",Hyderabad,/hyderabad/sri-balaji-prithviraj-family-dhaba-narayanguda/info,https://b.zmtcdn.com/data/pictures/3/19038503/797f556df55d94dabd97f02c985b193f_featured_v2.jpg
Kenny's Neighbourhood Bar,4.6,486.0,"Bar Food, Street Food, Chinese","The District, Myscape Road, Financial District, Hyderabad",Hyderabad,/hyderabad/kennys-neighbourhood-bar-financial-district/info,https://b.zmtcdn.com/data/pictures/9/22163739/d52f604e051ca65d61a858bbbfa4259a_featured_v2.jpg
Tu.Go. | Turpu Godavari,4.5,967.0,"South Indian, Chinese, Hyderabadi","Plot 281, House 8-2 V-1, Road 10c Jubilee hills hyderabad, 500033, Jubilee Hills Telangana, Jubilee Hills, Hyderabad",Hyderabad,/hyderabad/tu-go-turpu-godavari-jubilee-hills/info,https://b.zmtcdn.com/data/pictures/5/21468425/bcd0b617be59cbc30f7703659976106b_featured_v2.jpg
Palamuru Grill,4.1,10.0,"North Indian, BBQ, Andhra","2nd Floor, 11-13-196, 7/D, Satyam Shivam, Green Hills Colony, Saroornagar Village, Kothapet, Hyderabad",Hyderabad,/hyderabad/palamuru-grill-1-kothapet/info,https://b.zmtcdn.com/data/pictures/chains/8/93318/cb408bb6e46f5fda93656f2378773eeb_featured_v2.jpg
Cravery Cafe,4.3,2276.0,"Cafe, Coffee, North Indian","Unit L1-04, Frist Floor, Plot 43, Survey 322, Puppalaguda, Gandipet, Financial District, Hyderabad",Hyderabad,/hyderabad/cravery-cafe-financial-district/info,https://b.zmtcdn.com/data/pictures/7/21054057/a9d8220eb654f453943f7617753dbc27_featured_v2.jpg
Aakhol,4.234118852459017,1991.6997950819673,"Assamese, North Indian, Seafood","House 1-1/476, Ground Floor, Welfare Society, Main Road, Gandipet, Hyderabad",Hyderabad,/hyderabad/aakhol-gandipet/info,https://b.zmtcdn.com/data/pictures/3/22824243/d390b6a76898376ac94589c4f2bb9455_o2_featured_v2.jpg
The Hoppery,4.1,2191.0,"Continental, Pizza, Fast Food","Road 46, Inside Durgam Cheruvu, Jubilee Hills, Hyderabad",Hyderabad,/hyderabad/the-hoppery-jubilee-hills/info,https://b.zmtcdn.com/data/pictures/6/18505236/4de2e5bcab7bae7428f5e2a9f46fa716_featured_v2.jpg
Malnadu Kitchen,4.2,21.0,"North Indian, Chinese, Biryani","1st Floor, Ruby Block, Kompally Road, Near Srikara Hospital, Kompally, Hyderabad",Hyderabad,/hyderabad/malnadu-kitchen-kompally/info,https://b.zmtcdn.com/data/pictures/chains/3/18900073/f0ae68f68a37dd20cf5bd73a46aa52b6_featured_v2.jpg
Moyaaah!,4.4,2283.0,"Cafe, Burger, Fast Food","8-2-816/S/DC/A/101, Delta Seacon, 1st Floor, Road 11, Banjara Hills, Hyderabad",Hyderabad,/hyderabad/moyaaah-banjara-hills/info,https://b.zmtcdn.com/data/pictures/0/20763280/c30c4df2e1ecd2dc2e8f70ad5ab4e603_o2_featured_v2.jpg
Utsavam Kitchen & Bar,4.234118852459017,1991.6997950819673,"South Indian, Continental","5th Floor, Gsm Mall, ICRISAT Colony, Madeenaguda, Hafeezpet, Hyderabad",Hyderabad,/hyderabad/utsavam-kitchen-bar-hafeezpet/info,https://b.zmtcdn.com/images/res_avatar_476_320_1x_new.png
Lazeez Affaire,4.3,605.0,North Indian,"8-2-293/82/A/1028, Circle 18, Road 45, Jubilee Hills, Hyderabad",Hyderabad,/hyderabad/lazeez-affaire-jubilee-hills/info,https://b.zmtcdn.com/data/pictures/5/21877945/48c1458fc4a1543e8e1deeb9a828dc24_featured_v2.jpg
AM AHA Telugu Kitchen & Banquet,4.1,168.0,"South Indian, Andhra, North Indian","3rd Floor, Tapadia Maruti Infinity Mall, Gangaram, Engineers Enclave, Chanda Nagar, Hyderabad",Hyderabad,/hyderabad/am-aha-telugu-kitchen-banquet-chanda-nagar/info,https://b.zmtcdn.com/data/pictures/9/22812419/23082471-1409-47ea-bda0-514ae53d64dd_o2_featured_v2.png
Coastal Canteen,4.234118852459017,1991.6997950819673,"North Indian, Chinese, Mughlai","4th Floor, Nexus Mall, Kukatpally Housing Board Colony, K P H B Phase 9, Telangana, Kukatpally, Hyderabad",Hyderabad,/hyderabad/coastal-canteen-kukatpally/info,https://b.zmtcdn.com/data/pictures/4/22831864/aa1537523b7fb57dc57d9fbea3270262_o2_featured_v2.jpg
Lillies - The Boho Cafe,3.7,264.0,"Beverages, Pizza, Pasta","Plot 51 & 52, B N Reddy Colony, Chhatwal Homes, Nandi Hills, Raidurg, Serlingampally Circle 20, Jubilee Hills, Hyderabad",Hyderabad,/hyderabad/lillies-the-boho-cafe-jubilee-hills/info,https://b.zmtcdn.com/data/pictures/9/20769569/a68796335508c5940acb48693ed59699_featured_v2.jpg
Namchi - Fusion Of Taste Buds,4.2,377.0,"North Indian, Chinese, Momos","Shop 402, Raichandani Capital, Circle 18, Jubilee Hills, Banjara Hills, Hyderabad",Hyderabad,/hyderabad/namchi-fusion-of-taste-buds-banjara-hills/info,https://b.zmtcdn.com/data/pictures/4/20971934/27f5e839d96a4c1da60b761604f57348_featured_v2.jpg
Minyu - The Asian Affair,4.3,12.0,"Chinese, Seafood, Desserts","Flat 101, Plot 576, Metropole Apartments, Cyber Hills Colony, VIP Hills, Jaihind Enclave, Image Garden Road, Madhapur, Hyderabad",Hyderabad,/hyderabad/minyu-the-asian-affair-madhapur/info,https://b.zmtcdn.com/data/pictures/6/20321706/feb077452d1e12816fe863eaaf1f2141_featured_v2.jpg
Itlu,4.3,3354.0,"South Indian, Andhra, Biryani","Masthan Nagar, CBI Colony, Cable Bridge Road, Jubilee Hills Hyderabad",Hyderabad,/hyderabad/itlu-3-jubilee-hills/info,https://b.zmtcdn.com/data/pictures/4/20876424/a27a88be7b029cdc0e47ebe13522c67b_featured_v2.jpg
Vajra Indo - Chinese Fooderia,4.2,5538.0,"Chinese, Fast Food, Beverages","House 11-13-874/6, Green Hills Colony, Road 3, Kothapet, Hyderabad",Hyderabad,/hyderabad/vajra-indo-chinese-fooderia-kothapet/info,https://b.zmtcdn.com/data/pictures/8/20573278/d6b53b05b7ec67ae67ee97467b52e030_featured_v2.jpg
Tatva,4.3,1249.0,"North Indian, Chinese, Salad","157, 159 & 160, Plot 1 & 2, 1st Floor, Kokapet Village, Kokapet, Hyderabad",Hyderabad,/hyderabad/tatva-kokapet/info,https://b.zmtcdn.com/data/pictures/chains/3/18385313/71bb0b5451084e028caba3bc33153bb0_featured_v2.jpg
Rasavihaar,4.234118852459017,1991.6997950819673,"South Indian, Andhra, Kerala","1st Floor, Myscape Road, Financial District, Hyderabad",Hyderabad,/hyderabad/rasavihaar-financial-district/info,https://b.zmtcdn.com/images/res_avatar_476_320_1x_new.png
Fireback,4.234118852459017,1991.6997950819673,"North Indian, Chinese, South Indian","Ground Floor, THE LOFT, Silpa Gram Craft Village, HITEC City, Hyderabad, Telangana 500032, Hitech City, Hyderabad",Hyderabad,/hyderabad/fireback-hitech-city/info,https://b.zmtcdn.com/images/res_avatar_476_320_1x_new.png
Always Sunday,4.2,726.0,"Coffee, Desserts, Healthy Food","Ground Floor, Acess Towers, Plot No. 17, Road No 2, Khajaguda Road, Raidurg, Telangana, Hyderabad, Manikonda, Hyderabad",Hyderabad,/hyderabad/always-sunday-manikonda/info,https://b.zmtcdn.com/data/pictures/3/22504783/824e2a60b742590cd50b2c7cc737c800_o2_featured_v2.jpg
Coalspark Restaurant,4.3,6700.0,"Mandi, Arabic, Chinese","1-60/30/34/136, Khan SD Building, Anjaiah Nagar, Serlingampally, Gachibowli, Hyderabad",Hyderabad,/hyderabad/coalspark-restaurant-gachibowli/info,https://b.zmtcdn.com/data/pictures/1/20296421/65174cc47a15a52daad3420fc75fe51b_o2_featured_v2.jpg
Gudgudee - Tickle Your Tastebuds,4.5,2946.0,"Continental, Chinese, North Indian","Pillar 1736, 4th floor, Sunrise Developers, Near Fortune Towers, Madhapur, Hyderabad",Hyderabad,/hyderabad/gudgudee-tickle-your-tastebuds-madhapur/info,https://b.zmtcdn.com/data/pictures/6/19249746/b92493f5b6cea8f49af2b2b92b88204a_featured_v2.jpg
Yummy Bee,4.3,4225.0,"Cafe, Pizza, Sandwich","Plot 371, 18, Road 24, Circle, Jubilee Hills, Hyderabad",Hyderabad,/hyderabad/yummy-bee-jubilee-hills/info,https://b.zmtcdn.com/data/pictures/9/20597399/871b95348ca8a681ac983cb27ddf656c_featured_v2.jpg
Jaaju Kitchen & Bar,4.2,5244.0,"South Indian, Hyderabadi, Andhra","Survey 10, 1st Floor, Block-1, Satyanarayana Enclave, Madinaguda, Miyapur, Hyderabad",Hyderabad,/hyderabad/jaaju-kitchen-bar-miyapur/info,https://b.zmtcdn.com/data/pictures/5/21441065/63321eeb10ff939afb53b91c00a0605b_featured_v2.jpg
Antervedi Telugu Kitchen and Bar,4.1,1503.0,South Indian,"5th Floor, Sarath City Capital Mall, Kondapur, Whitefields, Hyderabad",Hyderabad,/hyderabad/antervedi-telugu-kitchen-and-bar-whitefields/info,https://b.zmtcdn.com/data/pictures/5/21438115/eba54343425db7c3988e6619f0fa1b5c_featured_v2.jpg
Tosh E Daan,4.4,4278.0,"North Indian, Kebab, Biryani","1-61/SO/202, 1st Floor, Oak Plaza, Khajaguda - Nanakramguda Road, Gachibowli, Hyderabad",Hyderabad,/hyderabad/tosh-e-daan-gachibowli/info,https://b.zmtcdn.com/data/pictures/6/20419626/49829d309af91fa335620ba6b8ae80ca_featured_v2.jpg
Makobrew Cafe & Restaurant,4.2,1081.0,"Cafe, Continental, Italian","Road 44, Sri Peddamma Thalli Temple, CBI Colony, Jubilee Hills, Hyderabad",Hyderabad,/hyderabad/makobrew-cafe-restaurant-jubilee-hills/info,https://b.zmtcdn.com/data/pictures/2/19258392/7615fa02953f437f9963c126707eee88_featured_v2.jpg
Ahwana Bar & Kitchen,4.3,1187.0,"Bar Food, South Indian, Chinese","Near Vijetha Super Market, Kokapet, Hyderabad",Hyderabad,/hyderabad/ahwana-bar-kitchen-kokapet/info,https://b.zmtcdn.com/data/pictures/1/21984181/15c9c46229a356c77745053b065e5af4_featured_v2.jpg
Amara - Trident Hyderabad,4.4,1046.0,"Mediterranean, Asian, European","Survey 64, Main Road, Madhapur, Hitech City, Hyderabad",Hyderabad,/hyderabad/amara-trident-hyderabad-hitech-city/info,https://b.zmtcdn.com/data/pictures/3/93583/b59c4dfbb27187f26b330adb19d2234d_featured_v2.jpg
Zega - Sheraton Hyderabad Hotel,4.5,1615.0,"Chinese, Asian, Sushi","115/1, 10th Floor, Nanakramguda, ISB Road, Financial District, Hyderabad",Hyderabad,/hyderabad/zega-sheraton-hyderabad-hotel-financial-district/info,https://b.zmtcdn.com/data/pictures/8/18527848/e46c7c1f4e8e6254eb1e4becfe2954dd_featured_v2.jpg
Miraaya - Rayalseema Kitchen By PH,3.3,43.0,"Kerala, Snacks, Andhra","Survey 11/33, Plot 89, Circle 21, Khanamet, Ayyappa Society Road, Madhapur, Hyderabad",Hyderabad,/hyderabad/miraaya-rayalseema-kitchen-by-ph-madhapur/info,https://b.zmtcdn.com/data/pictures/5/22815835/b1953891de15ee8776e0918d44f5c054_o2_featured_v2.jpg
Ca Phe Bistro,4.5,124.0,"Coffee, Cafe, Desserts","4, Serlingampally, Circle 20, Sri Lakshmi Road, Nanakramguda, Hyderabad",Hyderabad,/hyderabad/ca-phe-bistro-nanakramguda/info,https://b.zmtcdn.com/data/pictures/6/22573156/d9e0c7433ae79d8dee7b5d6b029c62cc_o2_featured_v2.jpg
Rayalaseema Spice,4.4,2393.0,"Andhra, South Indian, North Indian","Survey 71/77, Plot 111-B/500-B/112-B/499-B, 2nd Floor, Raghavendra Colony, Serlingampally Circle 20, Kondapur, Hyderabad",Hyderabad,/hyderabad/rayalaseema-spice-kondapur/info,https://b.zmtcdn.com/data/pictures/3/21685153/931b01994324ab3a7bfa3b6818fd611d_o2_featured_v2.jpg
WOW! China,3.9,3413.0,"Chinese, Asian, Fast Food","Shop-9, 3rd Floor, GVK One Mall, Banjara Hills, Hyderabad",Hyderabad,/hyderabad/wow-china-banjara-hills/info,https://b.zmtcdn.com/data/pictures/5/19590495/b12ba6f9ba50d7ee3fc31ed4dfffc30e_featured_v2.jpg
Katha,4.4,1300.0,"Cafe, Coffee, Fast Food","House 8-2-0351, Road 3, Green Valley, Banjara Hills, Hyderabad",Hyderabad,/hyderabad/katha-banjara-hills/info,https://b.zmtcdn.com/data/pictures/4/20703634/86926bf4cf42c685e5d11c7c130acf52_featured_v2.jpg
10 Downing Street,4.0,5700.0,"Chinese, North Indian, Continental","10th Floor,  SLN Terminus Mall, Gachibowli, Hyderabad",Hyderabad,/hyderabad/10-downing-street-gachibowli/info,https://b.zmtcdn.com/data/pictures/6/18313026/608a294e03cca221a045db5562877728_featured_v2.jpg
Switch Coffee,3.2,17.0,"Coffee, Cafe, Pizza","Plot 65, Near Cyber Towers Flyover, Surya Enclave, Madhapur, Hyderabad",Hyderabad,/hyderabad/switch-coffee-madhapur/info,https://b.zmtcdn.com/images/res_avatar_476_320_1x_new.png
The Night Bird,4.3,926.0,"Cafe, North Indian, Chinese","4th & 5th Floor, Hanuman Nagar, Near Amplio Business Centre, Hitex Road, Kothaguda, Hyderabad",Hyderabad,/hyderabad/the-night-bird-kothaguda/info,https://b.zmtcdn.com/data/pictures/3/20381073/e1ae68be708c0aa0439844631a140a5d_featured_v2.jpg
Kaapiya,4.4,64.0,"Continental, Burger, Healthy Food","Survey 337, Plot 16, Ground Floor, Finacial Hub, Rangareddy, Near Rajapushpa Eterna, Nanakramguda, Hyderabad",Hyderabad,/hyderabad/kaapiya-nanakramguda/info,https://b.zmtcdn.com/data/pictures/9/22076209/5dff12c276341bbfc742e1d001aeac8f_o2_featured_v2.jpg
Norfest - The Dhaba,4.3,24.0,"North Indian, Chinese, Kebab","Second Floor, SLN Terminus Mall, Near Botanical Gardens, Jayabheri Enclave, Miyapur Road, Gachibowli, Hyderabad",Hyderabad,/hyderabad/norfest-the-dhaba-gachibowli/info,https://b.zmtcdn.com/data/pictures/9/18252169/524ef7e498cc51b059a26956ca607f33_o2_featured_v2.jpg
Hotel Indu Deluxe,4.2,72.0,"Biryani, South Indian, Andhra","8-2, Ground Floor, BNR Colony, Road 14, Opposite Banjara Hills, Hyderabad",Hyderabad,/hyderabad/hotel-indu-deluxe-banjara-hills/info,https://b.zmtcdn.com/data/pictures/0/22669440/c1e344c0-e189-4dd3-869a-fed921be8cb4_o2_featured_v2.png
Mumbai Masalaa,4.2,1574.0,"North Indian, Chinese, Continental","3-4-558/B, First Floor, Narayanguda, Hyderabad",Hyderabad,/hyderabad/mumbai-masalaa-narayanguda/info,https://b.zmtcdn.com/data/pictures/3/19558643/9285d1e4e071c603549af4800d099479_o2_featured_v2.jpg
DASHAMI KITCHEN AND BAR,4.3,170.0,"Chinese, South Indian, Biryani","Power Welfare Society, Gandipet Main Road, Manchirevula, Kokapet, Hyderabad, Gandipet, Hyderabad",Hyderabad,/hyderabad/dashami-kitchen-and-bar-gandipet/info,https://b.zmtcdn.com/data/pictures/5/21539505/25f6f5badb489ef966450261ab89c20d_featured_v2.jpg
Illu The Restaurant,4.6,2097.0,"South Indian, Biryani, Andhra","Door No. 8-2-293/82/A/775/D, 8-2-293/82/ A/775/D/1, Road No.45, Jubilee Hills, Hyderabad, Jubilee Hills Circle No 18, Telangana",Hyderabad,/hyderabad/illu-the-restaurant-jubilee-hills/info,https://b.zmtcdn.com/data/pictures/6/21931666/ad7e982edd9f0ba708cc0192ba15d0f5_featured_v2.jpg
Nommè kitchen & Coffee theatre,4.5,631.0,"Mediterranean, Chinese, Italian","Plot 89, 90, Road 2, Park View Enclave, Banjara Hills, Hyderabad",Hyderabad,/hyderabad/nommè-kitchen-coffee-theatre-banjara-hills/info,https://b.zmtcdn.com/data/pictures/9/22229389/ac1ed494-3fce-4871-9e58-8e6bd5fa710e_o2_featured_v2.png
Butterfly High,4.3,324.0,"North Indian, Chinese, Mughlai","8 & 9, A Wing, Tower 2, Sattva Knowledge Park, Pan Maktha Village, Raidurg, Hitech City, Hyderabad",Hyderabad,/hyderabad/butterfly-high-1-hitech-city/info,https://b.zmtcdn.com/data/pictures/9/21962699/87d735ae44cc4fc7adbdd715ec0ed5f0_featured_v2.jpg
Kisscoff Cafe,3.8,121.0,"Cafe, Fast Food, Pasta","13 Road 82, Giani Zail Singh Nagar, Film Nagar, Hyderabad",Hyderabad,/hyderabad/kisscoff-cafe-film-nagar/info,https://b.zmtcdn.com/data/pictures/1/21873341/ae3df6ddfdf998cc6dff1f16793d69e7_featured_v2.jpg
Pariwar Dhaba,3.4,1970.0,"Biryani, Mandi, Chinese","Door 9-4-77/3/B, Rethi Bowli Road, t.S, Jubilee Hills Circle 18, Tolichowki, Hyderabad",Hyderabad,/hyderabad/pariwar-dhaba-tolichowki/info,https://b.zmtcdn.com/data/pictures/3/21399493/29f4cf60ccfd5eebb2371139bb157a6d_featured_v2.jpg
Amaravathi Family Restaurant,4.1,9809.0,"North Indian, Chinese, Andhra","Plot 11, Chintalkunta Road, Sriram Nagar, Dharmapuri, L. B. Nagar, Hyderabad",Hyderabad,/hyderabad/amaravathi-family-restaurant-l-b-nagar/info,https://b.zmtcdn.com/data/pictures/7/19829827/fe4b3d0b8020bf3e717547c8ad92179c_featured_v2.jpg
Bharateeyam The Indian Cuisine,4.0,575.0,"South Indian, Biryani","15-31/S2/MM, Survey 1050, 4th Floor, Lulu International Malls, Kukatpally, Hyderabad",Hyderabad,/hyderabad/bharateeyam-the-indian-cuisine-kukatpally/info,https://b.zmtcdn.com/data/pictures/7/21203347/32dcdef5f213537139a2e49877793ad8_featured_v2.jpg
Asian Barbeque Holic,4.2,66.0,"Asian, Desserts, Beverages","3rd Floor, Sahiti Sudha Square, Hanuman Nagar, Shipla Hills, Kondapur, Kothaguda, Hyderabad",Hyderabad,/hyderabad/asian-barbeque-holic-kothaguda/info,https://b.zmtcdn.com/images/res_avatar_476_320_1x_new.png
Temple Tree,4.5,952.0,"North Indian, Biryani, Chinese","Plot 36, Sanjeevaiah Nagar Colony, Circle 29, Chandulal Baradari, Sikh Village, Tarbund Cross Road, Bowenpally, Secunderabad",Hyderabad,/hyderabad/temple-tree-bowenpally-secunderabad/info,https://b.zmtcdn.com/data/pictures/8/21477918/4c248f93c8fc1118c71e265edec29536_featured_v2.jpg
Tollywood Mandi,4.1,288.0,"Mandi, Arabic, Mughlai","7-1-397/126, B-92, Circle 17, Migh, S R Nagar, Hyderabad",Hyderabad,/hyderabad/tollywood-mandi-s-r-nagar/info,https://b.zmtcdn.com/data/pictures/3/22593123/cf136a1eeea0544a141ed85d725ed474_o2_featured_v2.jpg
WOW! Momo,4.0,5488.0,"Momos, Chinese, Fast Food","Plot 38/39P/40/41/42, Unit 15, Ground Floor, Sarath City Mall, Kothaguda, Hyderabad",Hyderabad,/hyderabad/wow-momo-kothaguda/info,https://b.zmtcdn.com/data/pictures/4/19499124/b4370005a8d68de562cd25ecb5678e0a_featured_v2.jpg
Vero Caffe,4.234118852459017,1991.6997950819673,"Cafe, Continental, Coffee","Plot 36, Himayat Sagar Road, Himayath Nagar, Hyderabad",Hyderabad,/hyderabad/vero-caffe-himayath-nagar/info,https://b.zmtcdn.com/images/res_avatar_476_320_1x_new.png
Pikadilli,4.3,333.0,"North Indian, Street Food","House 1-73/40/34/1 And 1-73/40/34/2, Plot 34/1, Manikonda, Hyderabad",Hyderabad,/hyderabad/pikadilli-4-manikonda/info,https://b.zmtcdn.com/data/pictures/5/22733905/0da2d685294a1a7c2e7cc83191010161_o2_featured_v2.jpg
Paradise Biryani - A Legend Since 1953,4.3,77.0,"Biryani, Kebab, North Indian","Plot 22-23, Vinayaknagar Gachibowli, Hyderabad",Hyderabad,/hyderabad/paradise-biryani-a-legend-since-1953-gachibowli/info,https://b.zmtcdn.com/data/pictures/2/18138652/985db601ddf87cc6f74302ed11c3c8c5_featured_v2.jpg
Gabru Di Chaap,4.1,5655.0,"Street Food, North Indian, Wraps","1-66, Flat 202, Abhinandana Pride Apartment, Veterinary Colony, Serlingampally Circle 20, Sarath City Capital Mall, Kothaguda, Hyderabad",Hyderabad,/hyderabad/gabru-di-chaap-kothaguda/info,https://b.zmtcdn.com/data/pictures/5/19020955/8499ab6cf34bbb6b5f8e8c9b0d7c4066_featured_v2.jpg
Theobroma,4.0,5260.0,"Bakery, Desserts, Fast Food","Divyasree Techridge, Lanco Hills, Survery 201, Ranga Reddy District, Manikonda, Hyderabad",Hyderabad,/hyderabad/theobroma-manikonda/info,https://b.zmtcdn.com/data/pictures/chains/1/19553371/76e63dd40d8155c419cb38c901f59f8e_featured_v2.jpg
Chinese Wok,4.1,1763.0,"Chinese, Momos","Unit FC-09, Survey 373/1/3, 2nd Floor, AMR Planet, ECIL, Secunderabad",Hyderabad,/hyderabad/chinese-wok-ecil-secunderabad/info,https://b.zmtcdn.com/data/pictures/chains/4/20125394/7c9fe2b6a8ae9d14736d68d1f11e18be_featured_v2.jpg
Heart Cup Coffee,4.1,2726.0,"Asian, North Indian, Sushi","2-56, Survey 122-123-124-127, Circle 12, Venkatadri Fuel Point, Old Mumbai Highway, Next To Hp Petrol Pump, Mouryas Ranga Prasad Avenue, Indira Nagar, Seriligampally, Gachibowli, Hyderabad",Hyderabad,/hyderabad/heart-cup-coffee-gachibowli/info,https://b.zmtcdn.com/data/pictures/6/19533956/e261b397a5a79a844cad9a6c90fb07b3_featured_v2.jpg
Café Reed by QUORUM,4.7,283.0,"Cafe, American, Asian","5th and 6th Floor, Plot 2, Elixir Parcel 4, Survey 83/1, Sattva Knowledge City, Serilingampally Mandal, Hitech City, Hyderabad",Hyderabad,/hyderabad/café-reed-by-quorum-hitech-city/info,https://b.zmtcdn.com/data/pictures/1/21984131/909bd375d726c7303ae41df7a2e9ddc4_featured_v2.jpg
Imli Sarai,4.2,817.0,"Cafe, Coffee, Italian","8-2-590, Road 10, opposite Bulchand Trading Pvt Ltd, Opposite Taj Krishna, Banjara Hills, Hyderabad",Hyderabad,/hyderabad/imli-sarai-banjara-hills/info,https://b.zmtcdn.com/data/pictures/4/20630344/bceb0b42a1e4a35f99e7c8d6a567bed1_featured_v2.jpg
Lili Cantonese Kitchen,4.2,51.0,"Cantonese, Beverages, Asian","Plot 1069, Road 45, Jubilee Hills, Hyderabad",Hyderabad,/hyderabad/lili-cantonese-kitchen-jubilee-hills/info,https://b.zmtcdn.com/images/res_avatar_476_320_1x_new.png
O'Rica - Tropical Kitchen,4.4,2474.0,"Continental, North Indian, Asian","1-5-1115/646, Panchsheel Enclave, Lane 24, Medchal Road, Hyderabad",Hyderabad,/hyderabad/orica-tropical-kitchen-medchal-road/info,https://b.zmtcdn.com/data/pictures/3/20357203/215afe6e08e33d3448c29899be463112_featured_v2.jpg
Nord Speciality Coffee,4.5,52.0,"Coffee, Continental, Cafe","Venkateshwara Nagar, Kondapur, Serilingampally, Hafeezpet, Hyderabad",Hyderabad,/hyderabad/nord-speciality-coffee-hafeezpet/info,https://b.zmtcdn.com/images/res_avatar_476_320_1x_new.png
Girlfriend Mandi,4.1,371.0,"Mandi, Arabic","High Tech, H 1, 98/16/8, Hitech City, Main Road, Sri Sai Nagar, Madhapur, Hyderabad",Hyderabad,/hyderabad/girlfriend-mandi-madhapur/info,https://b.zmtcdn.com/data/pictures/7/22582277/18021864211defc08b71fe957f868e2f_o2_featured_v2.jpg
By The Bay,4.2,2757.0,"Finger Food, Pizza, Continental","Eat Street, By The Bay, PV Narasimha Rao Marg, Near Water front Hussain Sagar, Necklace Road, Hyderabad",Hyderabad,/hyderabad/by-the-bay-necklace-road/info,https://b.zmtcdn.com/data/pictures/4/18678114/fb99fe1028f0511794b7e3e39a157014_featured_v2.jpg
Smoke Shack,4.3,1408.0,"Burger, Fast Food, Grilled Chicken","House 8-2-309/7/3, Survey 129/81, Plot 299, Block 3, Circle 18, Ward 10, Road 14, Banjara Hills, Hyderabad",Hyderabad,/hyderabad/smoke-shack-banjara-hills/info,https://b.zmtcdn.com/data/pictures/1/21540291/0f77d8614b93af893c89a6ad06786e22_o2_featured_v2.jpg
Viyyalavari Kitchen,4.1,3265.0,"Biryani, Chinese, Mughlai","Survey 8, Vaishnavi Onyx 2, Narsimhapuri Colony, Hayat Nagar, L B Nagar, Hyderabad",Hyderabad,/hyderabad/viyyalavari-kitchen-l-b-nagar/info,https://b.zmtcdn.com/data/pictures/2/20428662/2ebef0e6e2b6945692a355abd7e4d2e6_featured_v2.jpg
